id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1293861034009268224,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-13 10:44:43,"Very poor morning TV ratings for MSDNC’s Morning Joe, headed by a complete Psycho named Joe Scarborough and his dit… https://t.co/VKPjnhBCbR",,Twitter for iPhone,24337,115564,False
1293860654626078721,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-13 10:43:13,I will be interviewed by @MariaBartiromo on @FoxBusiness this morning at 7:30. A.M. Enjoy!,,Twitter for iPhone,11090,66649,False
1293619734894837760,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 18:45:53,I am sending $15M from @USDOT to beautiful North Dakota! This federal funding will support bus service for people f… https://t.co/KjJlilRc2S,,Twitter for iPhone,15624,79537,False
1293619626681737219,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 18:45:27,Congrats to Colorado who will be receiving $14.9M in federal infrastructure funds from @USDOT. Happy to support bus… https://t.co/QPyzzaDkd1,,Twitter for iPhone,12372,59355,False
1293619360762925057,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 18:44:24,Honored to send $25.9 MILLION in @USDOT funds to the great State of Texas to support bus infrastructure improvement… https://t.co/XkjPDrD9xL,,Twitter for iPhone,13314,62817,False
1293619293628829696,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 18:44:08,Big news for Wisconsin! @USDOT is awarding $7.7M in federal infrastructure funds to support bus service for the peo… https://t.co/WVSPa2jtHw,,Twitter for iPhone,10355,47410,False
1293619264973414401,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 18:44:01,Good news for Florida! I’m awarding $27.8M from @USDOT in federal infrastructure funds to five areas including Orla… https://t.co/8JHQ2bCWdj,,Twitter for iPhone,9663,42616,False
1293619226020806659,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 18:43:52,Georgia will be receiving $13M in federal infrastructure funds from @USDOT. BIG investment in bus facilities for pe… https://t.co/1hb1I2HMCL,,Twitter for iPhone,8018,36316,False
1293619197096927232,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 18:43:45,Big improvements in rural bus service will be on their way to Michigan! I am awarding $27.8M in federal funding thr… https://t.co/WXPMeqjSwY,,Twitter for iPhone,8515,38888,False
1293619155422400512,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 18:43:35,"Sending $8.3M in @USDOT funding to North Carolina for bus and bus facility improvements in Asheville, Fayetteville,… https://t.co/bdXQfbmaRe",,Twitter for iPhone,9646,45229,False
1293619129354801163,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 18:43:29,New Hampshire will receive nearly $822K in @USDOT funds for bus service in the city of Nashua. Happy to support… https://t.co/EShU1Nq21D,,Twitter for iPhone,7298,33663,False
1293619109180080128,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 18:43:24,Congrats to Pennsylvania for receiving $11.5M in federal infrastructure funds from @USDOT. Huge investments in Hazl… https://t.co/AW17XsEMJf,,Twitter for iPhone,9051,40619,False
1293619078129692672,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 18:43:17,BIG bucks heading to Illinois! $18.9M in federal infrastructure funds from @USDOT will be awarded to… https://t.co/F9urXfsMVs,,Twitter for iPhone,6820,31573,False
1293619029836468224,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 18:43:05,$13.9M is heading to New Orleans in @USDOT funding for @NewOrleansRTA! Happy to support bus service and major fleet… https://t.co/CLp9SxLKk8,,Twitter for iPhone,6925,32195,False
1293618992150720512,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 18:42:56,I’m awarding $14.7M in @USDOT funding to New Jersey to support bus infrastructure in @passaic_county. Helping make… https://t.co/cMpwoJh5dS,,Twitter for iPhone,7001,32737,False
1293618947586248704,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 18:42:46,Happy to send $18 MILLION in @USDOT funding to Utah to support their transit infrastructure and improve bus service… https://t.co/0FVRrjs98l,,Twitter for iPhone,8050,37998,False
1293618908654645248,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 18:42:36,Bus investments are in the works for the people of Nebraska! I’m sending $13.6M from @USDOT in federal infrastructu… https://t.co/S9l8krMOJS,,Twitter for iPhone,7690,37172,False
1293618870746570756,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 18:42:27,Happy to announce that @USDOT is providing $12.5M in federal infrastructure funds for bus improvements for the grea… https://t.co/19ZaoT4eUJ,,Twitter for iPhone,7032,34172,False
1293618631943901185,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 18:41:30,"Big news, Oklahoma! I’m proud to support infrastructure in your state with $13.7 million from @USDOT for bus improv… https://t.co/UV3B9dzEtI",,Twitter for iPhone,10251,48217,False
1293586660790239238,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 16:34:28,Congratulations to Andrew Clyde on a big win last night against a strong opponent in #GA09! An early supporter of o… https://t.co/BIeaPXJ2Er,['GA09'],Twitter for iPhone,15784,78910,False
1293525010523578375,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 12:29:29,Congratulations to future Republican Star Marjorie Taylor Greene on a big Congressional primary win in Georgia agai… https://t.co/HeClo8CD9g,,Twitter for iPhone,19124,91371,False
1293520377952567307,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 12:11:05,"Watched @billmaher last week for the first time in a long time. He’s totally SHOT, looks terrible, exhausted, gaunt… https://t.co/X9dvH3BUmF",,Twitter for iPhone,14057,64492,False
1293517514798960640,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 11:59:42,The “suburban housewife” will be voting for me. They want safety &amp; are thrilled that I ended the long running progr… https://t.co/N1v3RixESK,,Twitter for iPhone,28356,124494,False
1293513735533924352,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 11:44:41,"96% Approval Rating in the Republican Party. Thank you! Also, leading in most swing states!",,Twitter for iPhone,40707,255498,False
1293510853074051073,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-12 11:33:14,".@KamalaHarris started strong in the Democrat Primaries, and finished weak, ultimately fleeing the race with almost… https://t.co/UCqec4o4ot",,Twitter for iPhone,32504,160961,False
1293335445879820288,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-11 23:56:13,"Sad to see the damage from the derecho in Midwest. 112 mile per hour winds in Midway, Iowa! The Federal government… https://t.co/q7LPrlanhB",,Twitter for iPhone,21624,120227,False
1293335144775004160,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-11 23:55:02,"Thank you to Sheriff Gonzales of Bernalillo County, New Mexico, for joining my call with our Nation’s sheriffs. App… https://t.co/aYFcZBWVgq",,Twitter for iPhone,15793,60846,False
1293314244008644609,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-11 22:31:59,Will be interviewed tonight on @seanhannity at 9:00 P.M. @FoxNews,,Twitter for iPhone,15866,87396,False
1293163818282094594,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-11 12:34:14,Big Stock Market Numbers!,,Twitter for iPhone,31461,212767,False
1293163704188645385,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-11 12:33:47,"More Testing, which is a good thing (we have the most in the world), equals more Cases, which is Fake News Gold. Th… https://t.co/TzKaLbRAK4",,Twitter for iPhone,25642,123065,False
1293151454069391360,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-11 11:45:06,..so called American Intelligence were Dirty Cops who have now proven to be sleazebags at the highest level like Ja… https://t.co/HT0byBeq9m,,Twitter for iPhone,23877,104908,False
1293151453029322753,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-11 11:45:06,"John Bolton, one of the dumbest people I’ve met in government and sadly, I’ve met plenty, states often that I respe… https://t.co/ZAXKwnAZH8",,Twitter for iPhone,25562,113029,False
1293141672440877056,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-11 11:06:14,....went on at the White House during some extremely interesting and important times. So many good stories by someo… https://t.co/c2IZEZRMZy,,Twitter for iPhone,11442,55604,False
1293141671509659650,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-11 11:06:14,"Great new book by former Director of Oval Office Operations, Madeleine Westerhout, entitled “Off the Record”. When… https://t.co/UczxcUVAGQ",,Twitter for iPhone,17945,81207,False
1292908143920455681,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-10 19:38:17,White House News Conference today at 5:30 P.M. Enjoy!,,Twitter for iPhone,17618,105097,False
1292886763690745859,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-10 18:13:19,Play College Football!,,Twitter for iPhone,57856,333206,False
1292880642276036608,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-10 17:49:00,...Jason worked with me to save Minneapolis along with your great National Guard after your local political leaders… https://t.co/4kBTJcP97G,,Twitter for iPhone,5971,23602,False
1292880641311334400,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-10 17:49:00,Jason Lewis (@LewisForMN) will be an incredible Senator for the State of Minnesota! He is a proven leader who will… https://t.co/cRfXWgwuVq,,Twitter for iPhone,11422,46113,False
1292880134022795266,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-10 17:46:59,"My friend, Congressman @TomEmmer, is doing a tremendous job for the people of Minnesota! He strongly supports our b… https://t.co/BYQN1PcJM7",,Twitter for iPhone,6892,26027,False
1292880004183920641,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-10 17:46:28,Congressman @PeteStauber fights for the hard-working people of Northeastern Minnesota! A former professional hockey… https://t.co/b7bgLwmVq1,,Twitter for iPhone,7023,25797,False
1292879824210595842,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-10 17:45:45,"Congressman Jim Hagedorn (@JimHagedornMN) is an incredible advocate for Minnesota! He fights for our Farmers, Vets… https://t.co/bJmYgGNnni",,Twitter for iPhone,6381,24150,False
1292879715775250432,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-10 17:45:19,"Congratulations on your big primary win, Governor @MikeParson! You have my Complete and Total Endorsement! #MOGOV https://t.co/2Ve5jix3hS",['MOGOV'],Twitter for iPhone,7061,29327,False
1292879622145814529,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-10 17:44:57,Vote for Michelle – a real winner! #MN07 https://t.co/gViVuUwIRj,['MN07'],Twitter for iPhone,8714,33381,False
1292877984488198147,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-10 17:38:26,CONGRATS to General Dynamic’s Bath Iron Works &amp; Local S6 on reaching a tentative agreement after the long strike. G… https://t.co/nYzdHvLBlU,,Twitter for iPhone,8391,34374,False
1292873531382992901,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-10 17:20:44,The student-athletes have been working too hard for their season to be cancelled. #WeWantToPlay https://t.co/lI3CCKZ4ID,['WeWantToPlay'],Twitter for iPhone,34688,139972,False
1292872318562205699,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-10 17:15:55,"We have narrowed the Presidential Nomination Acceptance Speech, to be delivered on the final night of the Conventio… https://t.co/x420psrhKQ",,Twitter for iPhone,26106,119176,False
1292838130526158848,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-10 15:00:04,Thank you to Senator Bill Cassidy of Louisiana for his very smart words on the just signed Executive Orders!,,Twitter for iPhone,15491,78057,False
1292837084152107010,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-10 14:55:55,"Portland, which is out of control, should finally, after almost 3 months, bring in the National Guard. The Mayor an… https://t.co/d1fGkEH9pH",,Twitter for iPhone,30032,116216,False
1292832946077007886,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-10 14:39:28,"RINO Ben Sasse, who needed my support and endorsement in order to get the Republican nomination for Senate from the… https://t.co/orbK8ocy9T",,Twitter for iPhone,22631,82519,False
1292810574603202565,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262401,50,4,True,2020-08-10 13:10:34,"So now Schumer and Pelosi want to meet to make a deal. Amazing how it all works, isn’t it. Where have they been for… https://t.co/IWuZ6RurKN",,Twitter for iPhone,54654,232364,False
1292638186842337281,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262402,50,4,True,2020-08-10 01:45:34,".@Scaramucci, who just made a fool of himself as he got taken apart by @SteveHiltonx, only lasted 11 days in his fa… https://t.co/vGWx1yCXE6",,Twitter for iPhone,24905,111183,False
1292628590425759747,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262402,50,4,True,2020-08-10 01:07:26,"This is Fake News by the failing @nytimes &amp; bad ratings @CNN. Never suggested it although, based on all of the many… https://t.co/CbzZwUBDNU",,Twitter for iPhone,30468,120817,False
1292190319845478402,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262402,50,4,True,2020-08-08 20:05:54,Major News Conference in Ten Minutes!,,Twitter for iPhone,22116,166936,False
1292181029541879812,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85262402,50,4,True,2020-08-08 19:28:59,Sleepy Joe Biden just agreed with the Radical Left Democrats to raise Taxes by Three Trillion Dollars. Everyone wil… https://t.co/y5YVZ4zBLh,,Twitter for iPhone,45307,165368,False
1296645682875506688,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-21 03:09:55,"In 47 years, Joe did none of the things of which he now speaks. He will never change, just words!",,Twitter for iPhone,60560,288706,False
1296638316281044992,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-21 02:40:39,96% Approval Rating in the Republican Party. 51% Approval Rating overall in the Rasmussen Poll. Thank you!,,Twitter for iPhone,31552,177478,False
1296636041017925633,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-21 02:31:37,"After the worst debate performance in the history of politics, Michael Bloomberg, commonly known as Mini Mike, is t… https://t.co/uiYLlvdZmk",,Twitter for iPhone,20350,100617,False
1296610840033087488,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-21 00:51:28,Will be interviewed by @seanhannity tonight at 9:00 P.M. Enjoy!  @FoxNews,,Twitter for iPhone,11054,67763,False
1296608655228502016,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-21 00:42:47,"To get into the Democrat National Convention, you must have an ID card with a picture...Yet the Democrats refuse to… https://t.co/ztSU9OynpX",,Twitter for iPhone,70503,247112,False
1296601698891374593,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-21 00:15:09,"They are sending out 51,000,000 Ballots to people who haven’t even requested a Ballot. Many of those people don’t e… https://t.co/YeJ4g93wgV",,Twitter for iPhone,55104,189581,False
1296597150181330944,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-20 23:57:04,The Democrats are demanding Mail-In Ballots because the enthusiasm meter for Slow Joe Biden is the lowest in record… https://t.co/3hQLoUKdpy,,Twitter for iPhone,28005,102217,False
1296590565136621568,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-20 23:30:54,AMERICA FIRST! #MAGA https://t.co/Zt3I9RvMjX,['MAGA'],Twitter Media Studio,40057,113559,False
1296589900804915202,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-20 23:28:16,"I STAND FOR LAW AND ORDER AND I TOOK ACTION! Operation LeGend has led to the arrest of over 1,000 criminals, includ… https://t.co/84AA2VDAyw",,Twitter for iPhone,35863,137430,False
1296579488998928386,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-20 22:46:54,THANK YOU PENNSYLVANIA! #MAGA https://t.co/5BfdRyDD6a,['MAGA'],Twitter for iPhone,31276,123780,False
1296560869589913601,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-20 21:32:54,"MAKE AMERICA GREAT AGAIN!
https://t.co/ZcvCqqitui",,Twitter for iPhone,21202,81664,False
1296499048623546372,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-20 17:27:15,THANK YOU! #MAGA https://t.co/ZaN6exaryD,['MAGA'],Twitter for iPhone,14957,53190,False
1296497545800187911,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-20 17:21:17,THANK YOU! #MAGA https://t.co/2iE2T0ZVwD,['MAGA'],Twitter for iPhone,21864,72089,False
1296471309480845313,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-20 15:37:02,THANK YOU DONNA! #MAGA https://t.co/egyshW7bOk,['MAGA'],Twitter for iPhone,21823,76278,False
1296461160502505472,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-20 14:56:42,THANK YOU! #MAGA https://t.co/kgLSsAgZmR,['MAGA'],Twitter for iPhone,35480,172971,False
1296415581479075842,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-20 11:55:35,Thank you so much! https://t.co/ZERpdwUumf,,Twitter for iPhone,18551,69039,False
1296415119497453568,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-20 11:53:45,They would own our Country! https://t.co/ii8ZUttL9D,,Twitter for iPhone,26121,81910,False
1296414732627435520,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-20 11:52:13,"It’s never a real Twitter Trending. It’s Twitter Executive’s Choice. Only negative on Republican voices, especially mine!",,Twitter for iPhone,38936,185336,False
1296413178566410241,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-20 11:46:02,"Sarah is correct. McCain was a lousy candidate with lots of bad policy, but the “deadheads” sabotaged his campaign… https://t.co/cOsWKaLlzm",,Twitter for iPhone,12910,46440,False
1296305484279021570,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-20 04:38:06,My great honor!!! https://t.co/kh2a5yumef,,Twitter for iPhone,26239,94207,False
1296285289497997317,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-20 03:17:51,BUT DIDN’T SHE CALL HIM A RACIST??? DIDN’T SHE SAY HE WAS INCOMPETENT???,,Twitter for iPhone,45026,248513,False
1296275840649625601,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-20 02:40:18,"WHY DID HE REFUSE TO ENDORSE SLOW JOE UNTIL IT WAS ALL OVER, AND EVEN THEN WAS VERY LATE? WHY DID HE TRY TO GET HIM NOT TO RUN?",,Twitter for iPhone,33942,165081,False
1296274065762717696,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-20 02:33:15,"HE SPIED ON MY CAMPAIGN, AND GOT CAUGHT!",,Twitter for iPhone,61695,298260,False
1296257282980880385,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-20 01:26:34,“I live in New York. Even the most Liberal friends that I have are thinking twice about voting Democrat this time b… https://t.co/NO8dD34iq3,,Twitter for iPhone,27344,111603,False
1296219101623459841,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-19 22:54:51,"Welcome, Barack and Crooked Hillary. See you on the field of battle! https://t.co/ZrTKXcc6aU",,Twitter for iPhone,75546,208681,False
1296198517573201923,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-19 21:33:03,Will be having a Press Conference at 5:45 P.M. See you in 15 minutes!,,Twitter for iPhone,12894,98908,False
1296104752284082176,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-19 15:20:28,"Why are Republicans allowing the Democrats to have ridiculous Post Office hearings on Saturday &amp; Monday, just befor… https://t.co/FiPObqD0jL",,Twitter for iPhone,32565,117473,False
1296092859226042368,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-19 14:33:12,Don’t buy GOODYEAR TIRES - They announced a BAN ON MAGA HATS. Get better tires for far less! (This is what the Radi… https://t.co/ocuxEaJWvC,,Twitter for iPhone,83409,302707,False
1296084723165470721,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-19 14:00:52,"With what I am doing in the fight with the Drug Companies, drug prices will be coming down 50, 60, and even 70 per… https://t.co/qJGKcafcoi",,Twitter for iPhone,37686,142238,False
1296079095479050241,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-19 13:38:31,"IF YOU CAN PROTEST IN PERSON, YOU CAN VOTE IN PERSON!",,Twitter for iPhone,136044,592695,False
1295943677181927424,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-19 04:40:24,“Senate Intelligence Panel found absolutely no evidence of collusion. There was no evidence that the Trump campaign… https://t.co/zvwFntUNe0,,Twitter for iPhone,27397,112091,False
1295941701555687424,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-19 04:32:33,Big win Matt! https://t.co/gpIg4dQ6FN,,Twitter for iPhone,13867,64075,False
1295933109272219648,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-19 03:58:25,She was a terrible A.G. Was she the leaker? https://t.co/uSlFYYU9O0,,Twitter for iPhone,17282,60014,False
1295932138290917376,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-19 03:54:33,Great going Laura. You have a great chance against a Pelosi puppet! https://t.co/pKZp35dUYr,,Twitter for iPhone,19244,70588,False
1295930978582568963,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-19 03:49:57,"Kimberly will work with the Trump Administration and we will bring Baltimore back, and fast. Don’t blow it Baltimor… https://t.co/kICsJ1tRRT",,Twitter for iPhone,42863,150665,False
1295920309946777600,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-19 03:07:33,"Great WIN Anna! Watched your race from beginning, very impressed. Your next opponent, Charlie Crist, is a Pelosi pu… https://t.co/1Z1PAxWSzN",,Twitter for iPhone,20861,83180,False
1295897125507670017,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-19 01:35:25,Tell the Dems that we have more Cases because we do FAR more Testing than any other Country!,,Twitter for iPhone,28487,172623,False
1295855291523723264,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-18 22:49:11,".@Amazon, and others in that business, should be charged (by the U.S. Postal System) much more per package, and the… https://t.co/LRVa2zvKic",,Twitter for iPhone,25536,105293,False
1295792202526973952,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-18 18:38:30,"...Meanwhile, I gave America energy independence in fact, so much energy we could never use it all. The Bernie/Bide… https://t.co/L6f75xv2n1",,Twitter for iPhone,18086,67960,False
1295792201134256129,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,2009-03-18 13:46:38,85469924,50,4,True,2020-08-18 18:38:30,"In California, Democrats have intentionally implemented rolling blackouts — forcing Americans in the dark. Democrat… https://t.co/m8MNwd354W",,Twitter for iPhone,30796,111178,False
